clip_id,reasons,bad_file_count
74d318d1-18b9-4b00-a67f-43f3384b86d8,Too small,1
74d4af96-f8ba-4ed5-8a8c-0785f3bdb5dc,Too small,2
74d8fe02-dd2b-4966-a5e8-2bce4f272a7f,Too small,1
74dbeb12-b8f5-401b-bb3e-d8c8b2094139,Too small,1
74dd1061-8a67-4479-83d2-c1cc01e842a8,Too small,1
74dd4afc-4570-4a98-a2e5-23e061275a3e,Too small,1
74e0d06f-2667-4158-af32-314edee4cb73,Too small,2
74e0f5dc-1d25-43e7-aaeb-493f6f69e1c8,Too small,1
74e55331-a265-490e-8701-67db13060e25,Too small,1
74e5efdf-6c95-4f82-b9ea-05298070353d,Too small,1
74e8421e-479e-4d27-8eee-9c9f51330346,Too small,1
74e90c6e-4169-4bd5-a0c6-409bc8a1ac3f,Too small,1
74ec4c33-b5f8-4ab9-8355-a5d9fe6aa6a1,Too small,1
74ed8e3d-a145-40e3-9287-a5d66db27556,Too small,1
74edd567-8685-46d0-b1ae-8a140b1b7b70,Too small,2
74f372c5-063d-40c3-a62f-9796e3357ba5,Too small,1
74f9d133-80b0-4dc7-9bdb-4437a4638586,Too small,1
74fc8765-78d7-4e99-be37-35eb23928cab,Too small,1
74fcb0c0-e073-4e47-b812-ae26b50302bd,Too small,2
74fe80d1-0171-4f58-bb06-71d05806b38f,Too small,1
7501d6a5-73a2-46e6-b534-5d275c9b75fc,Too small,1
7502c27f-57f7-46a9-93cd-0733a0c8ddac,Too small,2
7502e819-de93-4de6-a75d-668619181a9f,Too small,1
750686fe-7778-4e07-b174-e675af3901d5,Too small,2
75072923-dbfb-42a1-8ec3-b8b305fdc95f,Too small,1
75079d59-c926-4c85-b767-13a2b620cd1c,Too small,2
75084207-d2ed-4d50-a1d7-58da908c491f,Too small,1
750e04dd-f286-42dd-8d89-dd4672c34143,Too small,1
7511ccb7-be38-41cf-96ba-987f8c7bddcb,Too small,2
75140d46-dafb-4ae6-b21d-48e6085cca9a,Too small,1
75177c97-7689-4da5-a533-27d40e2acd18,Too small,1
7517eb88-2bce-4336-a403-507a763f76c6,Too small,1
75191e15-51bb-4d83-8762-4eaa353a1d5b,Too small,2
751c60af-51f6-4219-b9db-9bc7e0d28223,Too small,1
751e6308-01ea-4d9a-ba59-0a59daff98a9,Too small,2
751eca0c-6d34-4bd7-a558-3d67dfe6e1d9,Too small,1
751f237a-d5ae-45b4-b43e-6b1425704f85,Too small,2
7520c824-b08e-449c-846c-f20de50cf0a6,Too small,1
75249c33-e940-4756-8763-e333cca854d3,Too small,2
7525024c-b05b-4a48-9bdb-3e5dfa3988ec,Too small,1
7525440a-e6ac-466d-a1df-a8731c013ec5,Too small,1
7528dc9e-1b32-444b-b9e5-2a9d589d8d64,Too small,1
752ab056-27ba-4375-88a5-726f49c169dd,Too small,1
753099ed-a5a6-4d71-bac8-cffedf393673,Too small,2
75328511-b43e-4156-a1f2-05def202fb4d,Too small,2
75372ba2-c0b0-417d-b1f8-e3be7fa6d972,Too small,1
753773b2-701e-453f-98c6-447d68c22866,Too small,2
753b1abe-47fe-4cb8-8195-9818c8cbafcf,Too small,1
753b88c9-d418-41a9-a3b9-779e55595061,Too small,1
753d4bb7-3037-42b7-81cd-43ed7fb1a849,Too small,1
753d4d83-09ac-4328-a195-256e0e155723,Too small,1
75437e5b-376c-438a-98ef-81cf41fb33ab,Too small,1
75445c27-0c74-4633-8bed-4bf75116576b,Too small,1
754642a7-971c-42e3-9a49-61a239dc0f2e,Too small,1
7546c1bb-34b6-477c-a030-f9ebdda965f8,Too small,1
7548a20a-42c6-4be3-ab63-d5c32df0b422,Too small,1
7548d33d-d612-4007-99e1-a7f1acfd61a1,Too small,1
7548da23-7e9c-4aec-afd0-5a0dae75927b,Too small,2
7548f6ae-87e4-4ab0-aa0d-6226b421fdf8,Too small,1
754c1ed9-7f8e-44e7-a139-6e75a43d58ed,Too small,2
754e8611-5572-4a1b-b288-f287c8db4937,Too small,1
755020b8-3333-469d-90a6-e4433d7f16cf,Too small,1
7551b99d-491a-4b8e-bead-216c43b83f12,Too small,1
7552adbc-d66f-4dce-9767-ee2a4337a2e2,Too small,2
75535c28-b528-4dd2-985a-92a6d442fd96,Too small,2
75541229-67da-4780-92df-e132767191e9,Too small,1
755455f5-2e90-43b1-9126-b87c0b11aa57,Too small,1
7555452a-f86f-4bd8-a1c8-2a57d3acf85a,Too small,1
7556edf5-23bd-4f0c-b2a1-5042637d5183,Too small,1
755bc778-2d75-4b6a-aef6-335be70a917a,Too small,2
75605ff8-fe43-44e1-8739-6a8a24c7a64a,Too small,1
7566e39d-d633-4ad8-8e87-06340068ab77,Too small,2
756d5ada-84ad-490b-b273-b565531a6ae3,Too small,2
7572ec9e-2f6c-4481-b6c3-5d375998bc45,Too small,1
75746bd6-e41a-46a0-a631-fc8bb7c3a969,Too small,2
757c7d6b-6aa4-40b3-894a-43266a4723ff,Too small,1
7584d64c-b715-47ff-b3fc-17bfbcb11067,Too small,1
75865caa-4118-44c1-a8b9-6ab664f1b97d,Too small,1
7589647f-995b-4f32-90b5-c490d6ca9371,Too small,2
758b8727-d978-4baf-a59f-91f24d4d9b50,Too small,1
758dfda4-906f-4a6f-823d-01290c304d5c,Too small,1
758e2940-892e-4550-9e8b-0de21daa785c,Too small,1
7590416e-aad1-4f34-92ba-94de6097a399,Too small,1
7590c970-fbdb-4184-95fe-b0f6709739da,Too small,1
75978ab8-dc37-46d1-8a84-94c0216c2090,Too small,1
759cc702-41b9-4d61-85d3-7e6a99aae5df,Too small,2
759cea98-103b-4dd9-ab63-72048c84c0b9,Too small,1
759ffa6a-2be1-4617-acba-54b405ecfcd6,Too small,2
75a64d7c-1448-4875-ae4b-1bb043fe848e,Too small,1
75a6aa81-d5f6-444a-814f-55f321981899,Too small,1
75a79d49-bbb4-4258-a869-e46bc8b9071b,Too small,1
75ad2e69-6789-4e49-96aa-44fa149483b5,Too small,1
75aed84f-8888-4dfb-a3e3-866ed0fd2182,Too small,2
75aff9aa-0215-41f5-8ba7-a41c9cfbb153,Too small,1
75b25db7-bc6d-42f1-a389-78254dd11361,Too small,2
75b59c3b-fc88-4c31-a6b1-ad4f2533e55a,Too small,1
75b82e46-03bd-4e0c-acda-825f06ddfffa,Too small,2
75b8ea73-588c-497c-a18c-a313ccfde6e9,Too small,2
75bc6048-40a5-4cce-be65-a3fd5c143095,Too small,2
75bcd3ea-5f86-4292-bf70-9975fafdb743,Too small,2
75be1e57-c9b4-4bc6-a2e6-b69b3b8dd3ca,Too small,2
75c11834-5d4c-40a2-8918-4bb8638ba610,Too small,1
75c3cbe3-a01b-4d46-ad2c-545ac8c0c7ee,Too small,1
75c3fda1-2f9f-4566-b56b-6b195259d1bd,Too small,1
75c8a3f0-9941-4f60-b4e8-83f949cf6729,Too small,1
75c9b7f5-f61c-40c9-b7c1-ff3b2e44a1c9,Too small,2
75d26c87-467b-4869-82f8-a57c34dddd02,Too small,2
75d3c3da-05ed-495d-9467-5b45b9e96f5c,Too small,2
75e587f3-7596-46cf-a2ca-a38c2959e0b1,Too small,1
75e5e693-7161-4cdf-9680-2585827a17c6,Too small,1
75e7ddb7-9507-4bdc-9297-dace11b478bd,Too small,1
75e7eb7e-0a05-4426-9e8e-6a60ca6d45d6,Too small,1
75e8c8a3-e692-411a-a99a-59d342bb1c3d,Too small,2
75e94488-c251-41bf-9232-f07dd4bdd0d8,Too small,1
75ea626d-18bc-4e3d-880b-f13c05f36a2e,Too small,1
75eb57af-2303-4ec1-90df-1c531378f470,Too small,1
75ec1f2f-2cf9-48ec-b82e-64b29d237c69,Too small,1
75f44fef-276d-4eab-b18d-08dfef498c1c,Too small,1
75f829df-0cb2-4d0d-bedf-fb04b573eb8e,Too small,1
75f85071-c226-4dbe-9086-96c3f5e13c73,Too small,1
75fc06b0-6a17-4030-a603-f8d3a997d8bb,Too small,2
75fc70ad-9486-4130-b28d-bf6ec1371fb6,Too small,1
75ff42d6-8d3e-48d4-8797-47797303ce2d,Too small,2
7601e552-2850-4e1f-99bc-98385d3db145,Too small,1
76057757-89f0-4e44-82f3-64a5d574026c,Too small,1
760b6e38-24c8-4fbb-bc0b-08a5401b8acf,Too small,1
760b6eca-e815-4da7-aa14-68eeb6fc45e4,Too small,2
7610eb90-8e78-488d-b91a-2be4a7c0f7f0,Too small,1
76143f37-1f17-4153-8b79-1a495b80b94b,Too small,1
7614beb2-c28c-4ea3-a403-e306c0c8736b,Too small,2
761799a7-1b3b-40fe-bc23-ef122b1c1166,Too small,1
761a9bcd-ce72-4a79-8824-74113c766f0e,Too small,1
761b44c6-dd05-4d5a-8284-58ccf7ee0298,Too small,1
761b8f18-38c1-4b2e-af0f-fbb8d3a9354f,Too small,1
761d68b6-b3bd-49c8-bf1f-1e07a3d5e9e5,Too small,1
761f8b93-a0c8-4dd7-8377-bc3b5247b48b,Too small,2
76222e35-0fa7-4e77-a3df-dc7e1d1b9f8e,Too small,2
7624a58d-a543-4a70-a663-be57d9707f64,Too small,1
7624b4d1-9c7a-4687-bd89-bef9ac4dc727,Too small,1
762702c3-b53a-4e8b-a3d8-2f1baf9a528a,Too small,2
7627e16f-e7f9-4a64-9105-1e51a16e6462,Too small,1
7628b15d-f114-41cc-93a5-71bd8d9cb04a,Too small,1
762ce69d-0faf-4bf9-b063-94066f81d96e,Too small,1
7632a4e5-d821-4d5c-9efe-efcaf427f7d4,Too small,2
7635a23e-9fa1-4229-bbd9-308ce3538446,Too small,1
763fd47d-1ba7-4522-8ed5-be246c30e116,Too small,1
764070e9-4dd4-4a12-b43a-e20ed7294d11,Too small,1
7641c3e4-9b70-4721-bc08-96beef276644,Too small,1
7643259a-09b2-41ae-b782-ef27cf050185,Too small,1
7645834d-eaed-47ee-9cb9-de41afaddfba,Too small,1
7647a8b1-5d68-4abd-8455-4955331dfe00,Too small,1
764e4dc5-3f92-4787-9145-5d769d903608,Too small,1
7655c811-ba56-44b4-bafd-7e1f8ea30b42,Too small,1
7657f515-fb23-44f3-b80d-417dc448199e,Too small,1
765aa1a1-2ee7-4897-bb6d-e2de65124611,Too small,1
765cc7eb-bc72-4c67-a3f5-34ed583a202d,Too small,1
765ce37e-eb79-484a-9ba0-99a9acefd2b0,Too small,1
765e4c39-9964-4f98-aca7-14b0104212ff,Too small,1
76608355-863e-4020-98db-9317db0e4755,Too small,1
7660a5b9-72fb-492b-b3fb-ff0ff0309b54,Too small,2
76628805-ae90-4751-96e9-9cbc37dfacea,Too small,1
7662a146-d093-48e6-bd5c-a0ecedfac7ac,Too small,1
766b7561-b485-458f-a59f-08913254683c,Too small,1
766d3092-aaf4-4e5a-ace7-c73cbde81685,Too small,2
76731760-d574-4e8c-8e3c-c7090d0c035e,Too small,2
7676e591-d43e-4a30-887a-6b583b99876f,Too small,2
767704b7-c72a-4cef-803f-8b40a9bb9d6f,Too small,1
7678a232-fa7c-4ba2-b534-5cc272dd8d90,Too small,2
767b7641-e13c-4e3f-9d72-4f2c277adc7f,Too small,1
767eb459-094e-45c6-a31b-e290cca3f7a5,Too small,2
767f6afd-92bb-4eac-80d2-c3d0b143c6f5,Too small,1
7681ac78-65fe-44b7-9069-4ac57cbad8af,Too small,1
7685aa7e-feef-4999-afaa-1de902271f2f,Too small,1
768bdeb1-fd48-4d92-be80-aa1f0b460a71,Too small,1
768caafa-a026-4f38-bfe0-d499bbd65021,Too small,1
768edfe1-c317-40f1-9c14-987fae38eea8,Too small,1
76907d74-faa8-49f7-803f-374b499c4a63,Too small,1
769129e8-e3b5-41db-92e8-5dc55343468d,Too small,1
76915b00-6c9a-4229-a5b8-2305df78b480,Too small,1
76950e6a-544c-407c-9e9d-e90c18b10671,Too small,1
769634a1-9279-439e-b419-0cb26b12e9ae,Too small,1
7696ccab-1f7d-4127-a007-84fe8547b7fd,Too small,1
7698aec8-e213-462b-969b-dcfeb2d59c13,Too small,2
7699623d-bee5-4b5a-a518-ddb84f9003eb,Too small,1
769bc43f-87f7-4535-a57e-53ee880b30af,Too small,1
76a3d8c4-2ed1-4269-8787-34e8640427e4,Too small,1
76a3e02e-daee-4a61-8029-1480241e1e36,Too small,1
76a4b719-08ef-4dad-9d3e-86d56b718804,Too small,1
76a8c573-152a-4c23-90b4-d572aaac413f,Too small,1
76aa2d5e-96f6-4bae-934f-6905b61d79d0,Too small,1
76b20a38-f037-4546-bea2-aba6da3bf282,Too small,1
76b2d961-9dba-4259-a337-9f3e23b21bd5,Too small,1
76b4c7a9-5149-4fa8-97ca-15e94e9ceb5a,Too small,1
76b83597-5cb6-477f-aa43-b70ad55121c5,Too small,1
76b9d1bd-f505-4018-bc32-d5345b2d48d9,Too small,2
76bdca61-3cc4-485d-b5e5-d146151a4981,Too small,2
76be599e-cb97-433f-a3b0-ea7eac9ad654,Too small,2
76bf8d8c-82cf-4564-a092-0baaff6eb0e3,Too small,1
76c09d4a-4f24-4752-903e-f4a50c3982f6,Too small,1
76c1036c-dc31-4e54-879e-79bf3f69d606,Too small,1
76c34535-8ae9-4a61-ba00-83803ee1f421,Too small,1
76c6a2b2-920d-4449-9044-4c3d334072a5,Too small,1
76c6b374-a6a3-4f91-8063-9d74bbcdedf5,Too small,2
76c6c5d3-88f2-4946-a7dd-c1a425109efe,Too small,1
76c79526-764f-4746-80f9-20cf4bea98c1,Too small,1
76c805a6-7898-4a34-a21e-e61bc0e965d0,Too small,1
76c886b1-19a2-4358-87b4-ca74381e63cb,Too small,1
76cc557d-a2ec-4535-9c0a-b51705e31fb4,Too small,1
76cc6370-d956-43ea-9bb6-0b0d8b9b2181,Too small,1
76cca433-d290-4665-a30b-48323bd9ab09,Too small,1
76d092cd-96e0-4a7f-8e35-713c415dc19a,Too small,2
76d09776-ea72-47b0-9b14-09306e6b4387,Too small,2
76d1b97d-eb2e-43b8-9ae8-c7f854031345,Too small,1
76d246cd-c915-47ca-8b29-5f75098954de,Too small,2
76d308c3-f3d0-47dd-ae52-141390e9bb9a,Too small,2
76d5ba7a-da36-411a-b181-e305fe8cffda,Too small,1
76d7050a-e729-494b-8a54-7b69df9911cd,Too small,1
76d85bd4-be79-4706-b4cf-8b5be69fbb08,Too small,1
76d96cea-6870-45f0-9804-7ea9cab4b10b,Too small,1
76daf4c1-2d4c-4ff0-b512-54b89bb6fb94,Too small,2
76dc1fb8-8f38-4d48-a5d0-55bb63c96aa9,Too small,2
76e35497-cd3a-47ea-ba5d-0e795e4e1968,Too small,2
76e411e7-7f04-4586-be12-472e80232f97,Too small,1
76ebcb12-f0b6-4d7e-b875-bcf9a19ba367,Too small,1
76ec8cf3-5ca4-4045-86fb-6eba2a1df16a,Too small,2
76ec9075-8469-475b-a5ab-89eab29e99c5,Too small,1
76ecb137-93de-4199-8ef7-ab1b2249c2c3,Too small,1
76eeb8d5-efb3-49fe-9d01-51bbfbfd10d6,Too small,1
76f04dcf-d8bb-44cd-b61e-caeb18cc58f8,Too small,2
76f08005-b01a-403c-a630-f0208e5296f7,Too small,1
76f247d9-794c-4ae2-ad1e-ca83a5073113,Too small,2
76f36661-7e65-4a50-aee3-78920b369fc6,Too small,1
76f4c103-a8a0-4b21-b53b-a0a18cf39d45,Too small,1
76f5716a-cdd5-41f0-b376-32de7d04b2dd,Too small,1
76f5a584-7f96-4a7f-9c00-d4e6cb6689be,Too small,1
76f84510-8b32-43c6-91e6-96c768f0444f,Too small,2
76f86b8d-63b8-47f5-8aa5-e08a2839e0ee,Too small,1
76f8ee73-09ed-4f50-9d9d-7a323b41ca8f,Too small,1
76f9557d-ef1e-4441-943d-1f58f678a7b1,Too small,2
76fa944d-eb03-4a6d-a980-efcc6ed8cf63,Too small,1
76fbc980-e57b-4733-aca4-53b8f25c2857,Too small,1
770082d9-954b-444a-a700-f98db331b076,Too small,1
7701b11b-6419-4cf9-b142-2bd8447566e8,Too small,1
7702a38a-a065-4a25-ba8f-1d17b5522001,Too small,1
7704c652-5b66-4fc3-8407-5f65cc2ced1a,Too small,1
77068178-cdd5-4bcb-bf7e-db97fa6ade72,Too small,2
77069fd9-718a-40c1-a428-8285dbbedb49,Too small,2
7706b942-dbcc-4771-9997-e7c9ce353b8e,Too small,2
7706ebe9-718d-4e1b-bd1f-9f49de9e8c08,Too small,1
7709c28a-aade-42f9-b1ec-c3a80092a28b,Too small,2
77106589-dcef-466e-b71b-7d3d9acbb415,Too small,1
771208c0-2c43-494e-a744-e8063141c9de,Too small,1
7712c92c-faf3-40ba-b702-410178be4677,Too small,1
7717648e-af3d-4124-8d50-b8373026d2c7,Too small,2
771d1748-e453-4144-955d-d687eacdbd61,Too small,1
771d8e39-f22b-44d6-9ea1-3b7afc887dc9,Too small,2
772712a9-56b4-47ec-9901-8d21c12f7fc8,Too small,1
772811bf-9975-4f54-bd78-f916658fd877,Too small,1
772a12f9-20f3-4836-8027-f4efed61afdd,Too small,2
772a9fbb-583a-45ed-823c-f4491b6ae74f,Too small,1
772b837a-4a85-4fc6-bedc-fa782635244d,Too small,1
772fff2e-3feb-4efd-9c0b-1f4fb9be4fea,Too small,1
773279cd-d65f-4013-83f1-b9733e2c58ee,Too small,2
7733c49a-c164-43e7-9566-c75b08fb8c42,Too small,1
77351ef4-9ff2-48e5-9a0a-6a86b2e3a194,Too small,1
773a5388-d076-4416-ad1e-9dd439eba371,Too small,2
773c8ae3-af4c-4707-a29a-67be87c91c18,Too small,1
77411e42-7689-4330-ac91-b8b47e49616a,Too small,1
774769a9-fe2d-4b8c-a255-566988569790,Too small,1
7747b8c1-55fe-447d-b3b4-6f394baabf31,Too small,2
7748fa5d-63a3-4b1a-bf08-c94398173a6a,Too small,1
774faeaf-dd2a-4a87-a31c-d1c0f7685b54,Too small,2
7751452e-1c10-49c9-8c36-5f38956b7257,Too small,1
7753e92b-b4b1-4f8f-b95b-3df2b5107c3c,Too small,1
7753f666-7b98-4736-9dfd-0a42cda00060,Too small,1
7756de71-ccbf-473a-8819-41c02d745a33,Too small,1
7758472b-3349-4104-9b86-80704b19b12e,Too small,2
775b7b43-0260-4926-9823-f8de65c2b583,Too small,1
7763e1bd-a1d8-4dd8-b937-56f9d661e0f0,Too small,1
776adfc8-4f87-4d7e-b01f-d8fdbff3e00a,Too small,1
776b6e7b-a746-4173-b56a-2f2c59f1661e,Too small,1
776d01dc-71e5-4b96-9e35-99a697baa092,Too small,1
776fdb7a-7fb7-41fb-ab3f-5a7a8d5d78be,Too small,1
77780ded-c6eb-46ac-867c-fcfa6578dbba,Too small,1
777dc047-89c3-4ecd-8fe0-fbcac10c4d4b,Too small,1
7781fc4f-4c0c-4e5d-80e9-89d029286ed2,Too small,1
77873013-90e9-4c05-abe2-305808b7731c,Too small,1
778b8394-7e75-4beb-b290-6b286c8783b3,Too small,1
778ce1a7-94dd-4ca1-9ed1-aef4433ee44a,Too small,1
77931c06-7b4e-4d25-b426-aca2c15a7608,Too small,1
7793627c-ba79-418f-996e-e2fc15eeb6e9,Too small,1
7793a17c-b76b-4489-9953-89423d2f8195,Too small,1
779488e1-1033-4280-9d60-72458b026d62,Too small,1
779574f1-777b-47cb-9ab1-150a62744152,Too small,1
77975b78-827b-4f6d-88d1-be206a290daa,Too small,1
77979dee-667f-4ad1-a7da-b39a7b87ba26,Too small,1
779b8302-eebc-486e-9629-299798c6b6a5,Too small,2
779beace-143a-4023-85c2-80ce0a19c307,Too small,2
779d27f4-03fe-4f13-8650-4482027a8692,Too small,2
779d5b42-de96-47d0-bc88-640b57a8b312,Too small,1
77a248ed-90e1-4953-8571-f11f0a5aa049,Too small,1
77a9adcb-86d7-4dd0-9cbb-67164256a4d7,Too small,1
77ab213e-f19f-4e87-8e81-90f6e852c33d,Too small,1
77acb61a-07d6-4acf-b814-22ff5ae8de8b,Too small,2
77aef863-df9f-46f4-916e-718d2441f186,Too small,2
77b03c3e-e238-4269-b682-dc1d91aef0ed,Too small,1
77b0cd87-5db8-4541-ac9a-cd5fdd4c0bd9,Too small,1
77b75ede-9988-47d2-a1d5-577d89d651fe,Too small,2
77bdbe0d-05a5-400a-8058-61e3345adc91,Too small,2
77becdc8-79f4-4514-bc26-ab8f52b8b37c,Too small,1
77c0a567-41d3-43ce-9ead-7e7a4d85db0e,Too small,1
77c1ac00-5210-44fc-90b0-1e7b699c5510,Too small,2
77c6965c-e309-4e63-8f17-20639a47323f,Too small,1
77c756ab-deb6-410e-bf24-fa48753bee1b,Too small,2
77c8f88d-e20a-49bf-8410-e52b9712e4c5,Too small,1
77cb0f00-0523-445c-9faa-8da0219797f4,Too small,1
77cb1e7d-77da-430d-99b5-9686461f0f5a,Too small,1
77cb316b-b9e8-4fff-b8c0-a22e28911958,Too small,2
77ce8261-b066-4e61-9387-3e8bdb309651,Too small,1
77d37c72-f6de-4c96-85d6-da8fb0c8c837,Too small,1
77d38d6d-b4c5-4a77-891e-c69804dd564d,Too small,1
77d431ae-2f94-4ba8-bfbf-ed6aa0794d28,Too small,1
77d511b6-5d0b-4cad-8047-4cd91edc0ac1,Too small,2
77d5887d-637a-40c6-803e-a498d10cb2de,Too small,1
77d7d9a3-19c6-40c2-abfc-e6527f9d072d,Too small,1
77e36bd8-5ced-443d-b0e0-7984d389c280,Too small,1
77e39e63-12e2-46fe-b065-1bd7b6a174bc,Too small,1
77e5387d-9ce5-410d-9a05-92f20fc14099,Too small,2
77ea9e9d-fc04-42b9-94b2-dadc06dd5ca3,Too small,2
77ec2342-1d77-49fa-a723-73c93e3ac2e3,Too small,2
77eca5a8-210c-4af8-af81-c9e900312889,Too small,2
77ee7e31-b586-4079-9c5e-8497453eca84,Too small,1
77f020b9-5ffd-4d32-8034-77ecc0317eae,Too small,1
77f58174-ae82-4a1d-9a03-ac8870c9eda1,Too small,1
77f76d64-7dc7-402a-8620-4cb3a3f3dd28,Too small,1
77fbb2af-b53c-499f-a1cd-c7d54a17afc8,Too small,1
77fdcac7-bd4a-43fb-83f0-edc831a5de80,Too small,1
77ff12f2-60ab-4e16-bf28-f8f772735995,Too small,1
77ffe70e-a590-4cf3-aa55-fdf2a757fa46,Too small,1
78045a65-be6d-4532-8df1-217d9362a6f0,Too small,1
78053384-6809-4a97-8d4a-4c8ebc12da89,Too small,2
78056aba-99cf-45b9-ba78-b3c645152354,Too small,2
78057836-5be2-430f-8ab2-4a1d761db3fa,Too small,1
780f1f57-6807-4481-80f1-529e9e79dd0a,Too small,1
780f4ce5-5d98-4e52-9c54-fcc1ebd232d3,Too small,1
78142906-ef8e-414d-8127-81fdf911cc7c,Too small,1
781539ca-20ee-40d3-9f9e-9568bbc0a7db,Too small,1
78161ed9-d595-4c39-9de3-7f9f42d68eb8,Too small,1
7818214f-96fc-4ae7-802a-1af49c19f312,Too small,1
7818b31f-b97a-4e99-8210-31a426091f8f,Too small,1
7818eb96-d61e-4075-ba29-c651b1d4c860,Too small,1
7819d4b4-d1f2-40f3-b271-b702d10a4903,Too small,1
781bb7fd-dac8-45d2-94e6-8b35722ab070,Too small,1
781eb8a1-04fd-42bb-bbe1-67dcf9d81c10,Too small,1
78204c2d-31fa-40d3-a5fa-fd6ebbec83de,Too small,1
78215362-2880-42d3-87c8-d4a22d1015b0,Too small,1
7821f155-8f25-496a-bb30-09a4ecd2473b,Too small,2
782f717c-6c83-4901-b878-628af391d740,Too small,2
78322f5b-85b7-49fb-81e1-d6a167fc53fd,Too small,1
7833699e-0042-4284-baaf-415a0ccdd95b,Too small,1
7833a334-84c1-415f-b394-814d9baaf6d4,Too small,1
783451ac-0bc3-4483-bf02-72721c7e1ad7,Too small,1
783476e7-aeb2-4fd3-924f-7fe25aefa441,Too small,1
7834be2a-5428-4d3a-9b7d-ba44e1b96f3e,Too small,1
7838cb48-279a-43a6-a7b2-3761ae00dbbe,Too small,1
78399ff0-d790-4739-bdb8-7e150b93e620,Too small,1
783b3891-94ae-43a7-8747-1ae06801a9f7,Too small,1
783d6f80-12f1-4640-9272-afd5598be984,Too small,1
783e8f3a-45cc-4b72-9e59-b06f830f3209,Too small,2
78401932-c710-40b2-8664-e29cc3f296bf,Too small,1
78455592-a1bd-418e-b8d7-5c728dc54ce9,Too small,1
7849a08a-105f-439b-9bed-90dc5f81e1d9,Too small,1
7849c3b0-421e-47ab-884d-108541f5dca8,Too small,2
784a4fb5-2c14-4225-bbca-bf2980d2c03a,Too small,2
784aedb3-459b-4ec4-af2a-603a103082ca,Too small,1
784b623d-a6f4-47e9-bcc5-d07e0ef8a155,Too small,1
7850acd1-e441-4a4a-baec-c493b67d14c9,Too small,1
78517fad-2b84-42ee-ba7c-e2ffa6b12b8c,Too small,1
7851f25e-eada-4160-8daa-f8e149ae3884,Too small,2
7853b451-673c-46a9-807b-b59cf29f8cfe,Too small,1
7853f6c9-a315-4e33-8865-d60f7fa65f5f,Too small,2
7854dc30-8a6d-41f3-881e-b690a513eb4f,Too small,1
7856e125-c242-4a16-9b12-41042a522def,Too small,2
7856f55e-0c08-44d6-91b1-76f42cdbd476,Too small,1
78589a21-b746-4534-ba80-471d55733160,Too small,1
7865281b-8dba-4c8b-b0d0-8d5dbd1fbc21,Too small,1
78654ba4-42b2-49d8-98e6-014e38c283e7,Too small,1
786642ab-cdad-4ea2-9cdc-b6dcb3ba5347,Too small,1
78677570-7825-4de5-aee7-0da8d69170ff,Too small,1
786cfbff-f69a-4acd-bec6-74c76206146f,Too small,2
7872a31a-6e92-4378-853a-862ebd6e6c8a,Too small,2
78734fb9-be80-4803-8ebd-af73db7ae1e4,Too small,1
787582cf-389e-4c98-81ac-1ca382694d0d,Too small,1
787e5521-1fde-43b9-9e6b-27a0002870fd,Too small,1
7880c162-e029-4712-96fa-d98fada6d8e5,Too small,1
7880e532-0a75-42d6-a86b-635029e1ca1a,Too small,1
7881de67-4143-4b35-9799-b54eaf839e1d,Too small,1
7883e2c8-59fd-4276-872c-a68791ec4355,Too small,1
7888f6ac-c27f-45d2-adaa-6d43d08c681c,Too small,1
78898ce3-687d-4499-ac90-76ed2d9e2930,Too small,1
788f8be9-19c1-48b5-a084-d4847a36aec2,Too small,1
78914931-ac06-4ce8-8d90-026ab0561751,Too small,2
78936db5-29cd-42f2-a7fe-c73306efc410,Too small,1
7894c979-663f-45f6-87fa-2e4b753f83c7,Too small,1
78960f6f-605a-47fb-8a36-da99abad7b7a,Too small,2
78985f1f-5434-4265-afa7-68ebedae2377,Too small,2
789c52ca-2340-4eba-845e-20b42f1fd5ea,Too small,1
789dece6-d7a6-4daa-a52a-074a96cb780b,Too small,2
789e0024-ae12-45a9-833a-f078402830b3,Too small,1
789e04a9-abf1-4c74-83a1-d870dd999830,Too small,1
78a534b4-a61d-47ba-a2d5-e36384d4b65f,Too small,1
78ac7237-e407-44f3-b343-c617cb215619,Too small,1
78adbe22-265f-4a8f-bc12-7458b98c467c,Too small,1
78b2d89b-5bd2-4671-994d-0a2f9e3f5a6a,Too small,1
78ba39a0-d507-4f48-a706-5dc553e9300f,Too small,1
78bb2a13-8f34-4f1e-82f5-54fe15f42a22,Too small,1
78c783c2-946a-4d10-89f7-4723136c3547,Too small,1
78c9daee-95d1-432f-a770-1867551cb7e4,Too small,1
78cc3d5b-03b6-480e-98b4-8dbcc2e6091f,Too small,1
78ccfbd3-3e5d-495b-9ba0-87f54e37ad4d,Too small,2
78d51668-27ec-4c8e-9eff-753f4376a298,Too small,2
78d9638b-bc3b-4e45-a284-76a1aed578a9,Too small,1
78dbcf75-6d08-47c2-aa61-072cebaec226,Too small,2
78dd021d-c1be-4342-9b16-070a791305fd,Too small,1
78de24c6-d76d-45e5-9feb-95d427d6d54b,Too small,1
78e3a3a2-b36b-45d6-95e6-d97409322a73,Too small,2
78ea222c-1f02-48a2-a018-b9606dce4398,Too small,1
78f0405a-277c-48db-af09-4f9492d54b43,Too small,1
78f15541-0916-4f6c-916d-475d8e6df078,Too small,2
